index,company,product,category,rider,coverage,payout_detail,insured_amount_text,base_premium_text,unit,premium_alt,premium_index,is_renewal,is_refund,channel,base_date,disclosure,phone,source_file,benefit_amount,base_premium
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,치수치료(신경치료)보험금,"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 치수치료(신경치료)를 진단 확정받고, 해당 치아에 대하여 치수치료(신경치료)를 받았을 경우 (치아 치료 1개당 지급하며, 연간 3개를 한도로 함)",2만원,"1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,영구치발거치료보험금,"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 영구치 발거치료를 진단 확정 받고, 해당 영구치에 대하여 발거 치료를 받았을 경우 (영구치 발거 1개당 지급하며, 연간 3개를 한도로 함)",2만원,"1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,치석제거(스케일링) 치료보험금,"피보험자가 보험기간 중 치과치료보장개시일 이후에 최초로 치주질환(잇몸질환)치료를 위한 치석제거치료(스케일링)를 진단 확정받고, 의료기관 중 치과에서 국민건강보험법에 정한 요양급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 치석제거(스케일링)치료를 받았을 때(치료1회당 지급하며, 연간 1회를 한도로 함)",1만원,"1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,주요치주질환(잇몸질환)치료보험금,"피보험자가 보험기간 중 치과치료보장개시일 이후에 최초로 주요치주질환(잇몸질환)치료를 진단 확정받고, 의료기관 중 치과에서 국민건강보험법에 정한 요양급여 또는 의료급여법에 정한 의료급여 항목에 해당하는 주요치주질환(잇몸질환)치료를 받았을 때","""2만원 (약관 별표3 “주요치주질환(잇몸질환)치료분류표” 및 “주요치주질환치료 급여 인정 기준”에 따라 지급함)""","1,000만원 원",15714  원,"16,878  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),주계약,15714,16878
라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,무배당 다이렉트보철특약(갱신형),"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 보철치료보장개시일 이후에 최초로 영구치 발거를 진단확정받고 해당 영구치를 발거한 부위에 임플란트 치료를 받았을 때 (영구치 발거 1개당 지급하며, 연간 3개를 한도로 함) ※ 이외 보장담보는 상품요약서 참조","100만원 (다만, 보철치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)","1,000만원 원",22795  원,"14,065  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,22795,14065
라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,무배당 다이렉트크라운특약(갱신형),"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 크라운치료보장개시일 이후에 최초로 크라운치료를 진단확정받고 해당 치아에 크라운치료를 받았을 때 (치아 치료 1개당 지급하며, 계약일부터 2년미만 유치？영구치 각각에 대해 연간 3개를 한도, 계약일부터 2년 이후 개수제한 없음)","10만원 (다만, 크라운치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함","1,000만원 원",2619  원,"2,910  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,2619,2910
라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,무배당 다이렉트충전특약(갱신형),"피보험자가 보험기간 중 “치아우식증(충치), 치주질환(잇몸질환) 또는 재해”를 직접적인 원인으로 충전치료보장개시일 이후에 최초로 충전치료를 진단확정받고 해당 치아에 충전치료(다만,아말감을 충전치료재료로 사용하였을 경우는 제외)를 받았을 때(치아 치료 1개당 지급함)","금, 도재(세라믹) 5만원 / 금, 도재(세라믹), 아말감 이외 1만원 (다만, 충전치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)","1,000만원 원",1261  원,"1,455  원",,,,,,,file_17.xls,라이나생명,(무)다이렉트건강생활치아보험(갱신형),특약,1261,1455
라이나생명,(무)건강생활치아보험(갱신형),주계약,충전치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 충전치료를 진단확정받고 해당 치아에 충전치료를 받았을 때 (치아 치료 1개당 지급함)","금, 도재(세라믹) 15만원 / 아말감 1만원 / 금, 도재(세라믹), 아말감 이외 6만원 (다만, 치과치료보장개시일 이후 “보험계약일부터 1년이 지난 보험 계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)","1,000만원 원",14500  원,"16,200  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),주계약,14500,16200
라이나생명,(무)건강생활치아보험(갱신형),주계약,크라운치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 치과치료보장개시일 이후에 최초로 크라운치료를 진단확정받고 해당 치아에 크라운치료를 받았을 때 (치아 치료 1개당 지급하며, 계약일부터 2년미만 연간 3개를 한도, 계약일부터 2년 이후 개수제한 없음)","20만원 (다만, 치과치료보장개시일 이후 “보험계약일부터 1년이 지난 보험 계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)","1,000만원 원",14500  원,"16,200  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),주계약,14500,16200
라이나생명,(무)건강생활치아보험(갱신형),특약,무배당 크라운보장특약(갱신형),"피보험자가 보험기간 중 치아우식증 (충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 크라운치료 보장개시일 이후에 최초로 크라운치료를 진단확정받고 해당 치아에 크라운치료를 받았을 때 (치아 치료 1개당 지급하며, 계약일부터 2년미만 유치/영구치 각각에 대해 연간 3개를 한도, 계약일부터 2 년 이후 개수제한 없음)","10만원 (다만, 크라운치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)",1000만원 원,3100  원,"3,400  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),특약,3100,3400
라이나생명,(무)건강생활치아보험(갱신형),특약,무배당 보철치료보장특약III(갱신형),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 보철치료보장개시일 이후에 최초로 영구치 발거를 진단확정받고 해당 영구치를 발거한 부위에 임플란트 치료를 받았을 때 (영구치 발거 1개당 지급하며, 연간 3개를 한도로 함) ※ 이외 보장담보는 상품요약서 참조","10만원 (다만, 보철치료보장개시일 이후 “보험계약일부터 2년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 영구치를 발거한 경우 상기 금액의 50%를 지급함)",100만원 원,2730  원,"1,720  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),특약,2730,1720
라이나생명,(무)건강생활치아보험(갱신형),특약,무배당 소액치과치료특약(갱신형),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 소액치과치료보장개시일 이후에 최초로 치수치료(신경치료)를 진단 확정받고, 해당 치아에 대하여 치수치료(신경치료)를 받았을 경우 (치아 치료 1개당 지급함) ※ 이외 보장담보는 상품요약서 참조",2만원,1000만원 원,2600  원,"2,100  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),특약,2600,2100
라이나생명,(무)건강생활치아보험(갱신형),특약,무배당 충전치료보장특약(갱신형),"피보험자가 보험기간 중 치아우식증(충치), 치주질환(잇몸질환) 또는 재해를 직접적인 원인으로 충전치료보장개시일 이후에 최초로 충전치료를 진단확정받고 해당 치아에 충전치료 (다만, 아말감을 충전치료재료로 사용하였을 경우는 제외) 를 받았을 때 (치아 치료 1개당 지급함)","금, 도재(세라믹) 5만원 / 금, 도재(세라믹), 아말감 이외 1만원 (다만, 충전치료보장개시일 이후 “보험계약일부터 1년이 지난 보험계약해당일 전일” 이전에 치아우식증(충치) 또는 치주질환(잇몸질환)을 원인으로 치아를 치료한 경우 상기 금액의 50%를 지급함)",1000만원 원,1600  원,"1,700  원",,,,,,,file_17.xls,라이나생명,(무)건강생활치아보험(갱신형),특약,1600,1700
라이나생명,"무배당새로운치아보험 덴탈어카운트(해약환급금 미지급형,갱신형) 기본지원금액형",주계약,치과치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치 주질환 (잇몸질환) 또는 재해를 직접적인 원인 으로 치과치료보장개시일 이후에 최초로 충전 또는 크라운치료를 진단확정받고 충전 또는 크라운치료를 받거나 영구치 발거를 진단확정 받고 영구치를 발거한 부위에 보철치료를 받 았을 때 “치과치료”별 연간 첫번째 “치과치료”시: “첫번째 치료비 지원금액” “치과치료”별 연간 두번째 이후 “치과치료”시: “두번째 이후의 치료비 지원금액” (단, 연간 지급되는 치과치료보험금의 합계는 아래 “연간최대보장금액”를 초과하지 못합니다.)",“연간최대보장금액” 200만원,1000만원 원,26200  원,"22,100  원",,,,,,,file_17.xls,라이나생명,"무배당새로운치아보험 덴탈어카운트(해약환급금 미지급형,갱신형) 기본지원금액형",주계약,26200,22100
라이나생명,"무배당새로운치아보험 덴탈어카운트(해약환급금 미지급형,갱신형) 체증지원금액형",주계약,치과치료보험금,"피보험자가 보험기간 중 치아우식증(충치), 치 주질환 (잇몸질환) 또는 재해를 직접적인 원인 으로 치과치료보장개시일 이후에 최초로 충전 또는 크라운치료를 진단확정받고 충전 또는 크라운치료를 받거나 영구치 발거를 진단확정 받고 영구치를 발거한 부위에 보철치료를 받 았을 때 “치과치료”별 연간 첫번째 “치과치료”시: “첫번째 치료비 지원금액” “치과치료”별 연간 두번째 이후 “치과치료”시: “두번째 이후의 치료비 지원금액” (단, 연간 지급되는 치과치료보험금의 합계는 아래 “연간최대보장금액”를 초과하지 못합니다.)",“연간최대보장금액” 계약일로부터 5년이내:200만원 계약일로부터 6년이후:400만원,1000만원 원,29500  원,"23,900  원",,,,,,,file_17.xls,라이나생명,"무배당새로운치아보험 덴탈어카운트(해약환급금 미지급형,갱신형) 체증지원금액형",주계약,29500,23900
